frequency,wavelength,amplitude,channel1_intensity
104,0.0,94.0,0.0
104,0.0,95.0,0.0
104,0.0,96.0,0.0
104,0.0,97.0,0.0
104,0.0,98.0,0.0
104,0.0,99.0,0.0
104,0.0,100.0,0.0
105,510.2,1.0,36.53143931026237
105,510.2,2.0,25.735709379786744
105,510.2,3.0,39.161332589340006
105,510.2,4.0,66.18318602383718
105,510.2,5.0,59.900073060542795
105,510.2,6.0,57.44995084075633
105,510.2,7.0,67.58245717694706
105,510.2,8.0,70.73913381645133
105,510.2,9.0,87.65463495554818
105,510.2,10.0,104.5149203276294
105,510.2,11.0,99.34887738900433
105,510.2,12.0,144.5270396125897
105,510.2,13.0,147.66977965860792
105,510.2,14.0,166.87026823039614
105,510.2,15.0,161.20573171893358
105,510.2,16.0,165.61300352526493
105,510.2,17.0,177.8349404287254
105,510.2,18.0,192.01708705819766
105,510.2,19.0,217.3401453314387
105,510.2,20.0,232.14708377083525
105,510.2,21.0,236.6930626340782
105,510.2,22.0,253.8403480167151
105,510.2,23.0,262.09366384871026
105,510.2,24.0,275.9269306894998
105,510.2,25.0,294.3798275224186
105,510.2,26.0,302.5970161603151
105,510.2,27.0,321.00117320231277
105,510.2,28.0,344.7919608308631
105,510.2,29.0,321.2577796876892
105,510.2,30.0,326.12608837556536
105,510.2,31.0,350.3293677991637
105,510.2,32.0,366.4991518158269
105,510.2,33.0,337.98771223097714
105,510.2,34.0,340.300072465122
105,510.2,35.0,358.7983104866952
105,510.2,36.0,357.6017176281164
105,510.2,37.0,357.93023271945526
105,510.2,38.0,371.0919010631499
105,510.2,39.0,350.80280548414436
105,510.2,40.0,379.28425031461256
105,510.2,41.0,372.53902903668455
105,510.2,42.0,381.7583774990852
105,510.2,43.0,397.5560691259696
105,510.2,44.0,390.31071201299847
105,510.2,45.0,406.1809068107573
105,510.2,46.0,395.68854170333617
105,510.2,47.0,417.47939513737225
105,510.2,48.0,424.6084312822534
105,510.2,49.0,440.67493661565453
105,510.2,50.0,449.1709338760694
105,510.2,51.0,453.5813425161856
105,510.2,52.0,482.6343237688009
105,510.2,53.0,493.0627962931361
105,510.2,54.0,515.1476319615902
105,510.2,55.0,522.9742711546437
105,510.2,56.0,544.5262691541054
105,510.2,57.0,558.2060199561957
105,510.2,58.0,583.4638978111117
105,510.2,59.0,597.0042343662651
105,510.2,60.0,623.2604371662591
105,510.2,61.0,666.5843346495415
105,510.2,62.0,689.0420243582122
105,510.2,63.0,703.8018842192422
105,510.2,64.0,723.1600643839525
105,510.2,65.0,749.5713604476651
105,510.2,66.0,766.4142199461655
105,510.2,67.0,805.8971493562552
105,510.2,68.0,831.3889304402285
105,510.2,69.0,850.6422345442811
105,510.2,70.0,879.7430994989172
105,510.2,71.0,885.8537390408762
105,510.2,72.0,920.5245010548564
105,510.2,73.0,916.4255486379584
105,510.2,74.0,930.2123790661961
105,510.2,75.0,946.9349454166015
105,510.2,76.0,978.3458874212492
105,510.2,77.0,974.9982325815294
105,510.2,78.0,276.55672918348415
105,0.0,79.0,0.0
105,0.0,80.0,0.0
105,0.0,81.0,0.0
105,0.0,82.0,0.0
105,0.0,83.0,0.0
105,0.0,84.0,0.0
105,0.0,85.0,0.0
105,0.0,86.0,0.0
105,0.0,87.0,0.0
105,0.0,88.0,0.0
105,0.0,89.0,0.0
105,0.0,90.0,0.0
105,0.0,91.0,0.0
105,0.0,92.0,0.0
105,0.0,93.0,0.0
105,0.0,94.0,0.0
105,0.0,95.0,0.0
105,0.0,96.0,0.0
105,0.0,97.0,0.0
105,0.0,98.0,0.0
105,0.0,99.0,0.0
105,0.0,100.0,0.0
106,506.79,1.0,14.981784325603469
106,506.79,2.0,19.703169591261116
106,506.79,3.0,26.551907764287563
106,506.79,4.0,17.972429000752555
106,506.79,5.0,40.39796465016242
106,506.79,6.0,40.02206780145975
106,506.79,7.0,69.50094140606316
106,506.79,8.0,84.89546468598903
106,506.79,9.0,80.49860895127652
106,506.79,10.0,89.69382088069904
106,506.79,11.0,95.78863373535268
106,506.79,12.0,126.6764294658892
106,506.79,13.0,131.80839945203212
106,506.79,14.0,159.9115138964325
106,506.79,15.0,157.44894055003073
106,506.79,16.0,179.15886164605115
106,506.79,17.0,189.1367741070955
106,506.79,18.0,214.2903615959468
106,506.79,19.0,230.96770282886388
106,506.79,20.0,246.39566902714975
106,506.79,21.0,245.49081068836068
106,506.79,22.0,259.769350253964
106,506.79,23.0,290.99369090854884
106,506.79,24.0,287.78981307960714
106,506.79,25.0,293.3092232021139
106,506.79,26.0,315.7018510220048
106,506.79,27.0,305.9848427267501
106,506.79,28.0,336.11030757954086
106,506.79,29.0,340.41857089595874
106,506.79,30.0,331.97779525676583
106,506.79,31.0,350.01682065662243
106,506.79,32.0,348.35093211691293
106,506.79,33.0,343.5617283517123
106,506.79,34.0,345.58658353114197
106,506.79,35.0,357.0556996321314
106,506.79,36.0,342.89949606680995
106,506.79,37.0,333.7201519573083
106,506.79,38.0,352.78775893485613
106,506.79,39.0,371.40217145768077
106,506.79,40.0,375.9933773544288
106,506.79,41.0,361.88493423029826
106,506.79,42.0,438.6484094405712
106,506.79,43.0,385.646878441799
106,506.79,44.0,396.23371318533935
106,506.79,45.0,413.6478223422345
106,506.79,46.0,418.01007971851817
106,506.79,47.0,427.3962424616917
106,506.79,48.0,441.78259995826977
106,506.79,49.0,495.9426827957156
106,506.79,50.0,475.8652818127378
106,506.79,51.0,495.1803974281273
106,506.79,52.0,507.05377770091
106,506.79,53.0,517.5857612922323
106,506.79,54.0,537.8326687238865
106,506.79,55.0,571.1130620607283
106,506.79,56.0,611.456810336125
106,506.79,57.0,622.7070018046855
106,506.79,58.0,641.0857490990776
106,506.79,59.0,673.7515844017485
106,506.79,60.0,691.6634388118633
106,506.79,61.0,714.5366263325832
106,506.79,62.0,740.2465433904184
106,506.79,63.0,769.9023957082482
106,506.79,64.0,803.9212170706883
106,506.79,65.0,805.1858209164822
106,506.79,66.0,834.7506528287397
106,506.79,67.0,848.5310161310001
106,506.79,68.0,880.1458894192486
106,506.79,69.0,893.4427456274913
106,506.79,70.0,897.6358158218105
106,506.79,71.0,945.621892500982
106,506.79,72.0,945.2839160320169
106,506.79,73.0,954.1748786236833
106,506.79,74.0,968.9880346306358
106,506.79,75.0,324.5796532782514
106,0.0,76.0,0.0
106,0.0,77.0,0.0
106,0.0,78.0,0.0
106,0.0,79.0,0.0
106,0.0,80.0,0.0
106,0.0,81.0,0.0
106,0.0,82.0,0.0
106,0.0,83.0,0.0
106,0.0,84.0,0.0
106,0.0,85.0,0.0
106,0.0,86.0,0.0
106,0.0,87.0,0.0
106,0.0,88.0,0.0
106,0.0,89.0,0.0
106,0.0,90.0,0.0
106,0.0,91.0,0.0
106,0.0,92.0,0.0
106,0.0,93.0,0.0
106,0.0,94.0,0.0
106,0.0,95.0,0.0
106,0.0,96.0,0.0
106,0.0,97.0,0.0
106,0.0,98.0,0.0
106,0.0,99.0,0.0
106,0.0,100.0,0.0
107,503.37,1.0,50.40034892873807
107,503.37,2.0,25.335629937413174
107,503.37,3.0,30.46555171818452
107,503.37,4.0,38.0461908996308
107,503.37,5.0,47.31633599983004
107,503.37,6.0,57.97967951848872
107,503.37,7.0,62.080621835325594
107,503.37,8.0,70.65882515355707
107,503.37,9.0,108.31957902908279
107,503.37,10.0,116.03433208999729
107,503.37,11.0,110.08408793042638
107,503.37,12.0,146.8116103625481
107,503.37,13.0,163.67142074312937
107,503.37,14.0,175.05474728093054
107,503.37,15.0,204.3303777278565
107,503.37,16.0,195.22840948260475
107,503.37,17.0,198.18427569204266
107,503.37,18.0,220.254365681894
107,503.37,19.0,252.35816765042154
107,503.37,20.0,257.547526234283
107,503.37,21.0,274.5086632830284
107,503.37,22.0,285.34458555606363
107,503.37,23.0,294.1727926600389
107,503.37,24.0,314.3835203660678
107,503.37,25.0,317.8344978747675
107,503.37,26.0,334.2094144201394
107,503.37,27.0,348.31198919440664
107,503.37,28.0,352.68447647982
107,503.37,29.0,350.46730479167536
107,503.37,30.0,350.33023563470437
107,503.37,31.0,340.53955527914775
107,503.37,32.0,358.5253204581181
107,503.37,33.0,348.854576262337
107,503.37,34.0,365.38269423542386
107,503.37,35.0,382.21989791368236
107,503.37,36.0,357.3356450216591
107,503.37,37.0,374.036760627046
107,503.37,38.0,385.97346468988303
107,503.37,39.0,386.23731940778055
107,503.37,40.0,389.90987949034064
107,503.37,41.0,390.20713766803345
107,503.37,42.0,400.74144104594774
107,503.37,43.0,398.6977227069767
107,503.37,44.0,424.8949656563999
107,503.37,45.0,413.63221319670515
107,503.37,46.0,462.34612828938833
107,503.37,47.0,440.71054774340246
107,503.37,48.0,471.21936101027546
107,503.37,49.0,514.7676307383105
107,503.37,50.0,504.2557369503066
107,503.37,51.0,522.2846998019625
107,503.37,52.0,559.535566222389
107,503.37,53.0,554.1932285189048
107,503.37,54.0,599.4973343056234
107,503.37,55.0,630.0838702468066
107,503.37,56.0,632.4765925496073
107,503.37,57.0,668.2319534137551
107,503.37,58.0,677.1088956856131
107,503.37,59.0,703.7771550478052
107,503.37,60.0,740.1111801729409
107,503.37,61.0,767.4373733169125
107,503.37,62.0,793.6681534810776
107,503.37,63.0,795.4666287504616
107,503.37,64.0,823.1453586069583
107,503.37,65.0,842.5888987634983
107,503.37,66.0,879.7116090034409
107,503.37,67.0,886.6189985809824
107,503.37,68.0,896.4766797009463
107,503.37,69.0,912.5273348029197
107,503.37,70.0,937.7829910550561
107,503.37,71.0,930.1885903551796
107,503.37,72.0,948.7902226742269
107,503.37,73.0,231.16968849024687
107,0.0,74.0,0.0
107,0.0,75.0,0.0
107,0.0,76.0,0.0
107,0.0,77.0,0.0
107,0.0,78.0,0.0
107,0.0,79.0,0.0
107,0.0,80.0,0.0
107,0.0,81.0,0.0
107,0.0,82.0,0.0
107,0.0,83.0,0.0
107,0.0,84.0,0.0
107,0.0,85.0,0.0
107,0.0,86.0,0.0
107,0.0,87.0,0.0
107,0.0,88.0,0.0
107,0.0,89.0,0.0
107,0.0,90.0,0.0
107,0.0,91.0,0.0
107,0.0,92.0,0.0
107,0.0,93.0,0.0
107,0.0,94.0,0.0
107,0.0,95.0,0.0
107,0.0,96.0,0.0
107,0.0,97.0,0.0
107,0.0,98.0,0.0
107,0.0,99.0,0.0
107,0.0,100.0,0.0
108,499.96,1.0,42.661410285498064
108,499.96,2.0,42.499740876056535
108,499.96,3.0,29.59293277070495
108,499.96,4.0,38.16952659251706
108,499.96,5.0,49.74260853310687
108,499.96,6.0,59.53280529083345
108,499.96,7.0,75.5691146368751
108,499.96,8.0,79.9097704207924
108,499.96,9.0,96.85703179103591
108,499.96,10.0,112.57719168705891
108,499.96,11.0,127.93676054502768
108,499.96,12.0,142.8353025365761
108,499.96,13.0,146.63578929136108
108,499.96,14.0,156.208949451364
108,499.96,15.0,174.4907177264236
108,499.96,16.0,171.64542654684521
108,499.96,17.0,195.07709638048107
108,499.96,18.0,219.4439373386063
108,499.96,19.0,256.5310381081886
108,499.96,20.0,257.0523397765234
108,499.96,21.0,255.4819743052477
108,499.96,22.0,263.515110257263
108,499.96,23.0,271.4034988883945
108,499.96,24.0,297.0053466887411
108,499.96,25.0,306.7410717225596
108,499.96,26.0,308.769863957428
108,499.96,27.0,308.90054975378035
108,499.96,28.0,305.10965183943483
108,499.96,29.0,315.6708568876476
108,499.96,30.0,345.1657476718195
108,499.96,31.0,324.0140216559391
108,499.96,32.0,332.9215115335379
108,499.96,33.0,328.73587512011585
108,499.96,34.0,351.70629255003496
108,499.96,35.0,331.20918015726403
108,499.96,36.0,345.7132634023002
108,499.96,37.0,335.42918344386044
108,499.96,38.0,361.47685869662575
108,499.96,39.0,350.0010041048029
108,499.96,40.0,383.7550192882989
108,499.96,41.0,383.3310596238835
108,499.96,42.0,372.31102771365244
108,499.96,43.0,390.82211087405756
108,499.96,44.0,416.0635547515334
108,499.96,45.0,408.2070353555991
108,499.96,46.0,448.54910315072647
108,499.96,47.0,452.09579994894295
108,499.96,48.0,462.1021505425695
108,499.96,49.0,478.17791410475706
108,499.96,50.0,488.83494368611855
108,499.96,51.0,548.3914240123877
108,499.96,52.0,536.0331236092567
108,499.96,53.0,556.1549008410107
108,499.96,54.0,581.2428443975781
108,499.96,55.0,632.4516096844909
108,499.96,56.0,676.6662244259998
108,499.96,57.0,669.3106137143534
108,499.96,58.0,698.4667544691182
108,499.96,59.0,708.8848338339775
108,499.96,60.0,720.9622153895652
108,499.96,61.0,767.8681100460758
108,499.96,62.0,779.0706307275397
108,499.96,63.0,825.5538373770889
108,499.96,64.0,819.5245914410418
108,499.96,65.0,836.0797115413823
108,499.96,66.0,858.7045842271996
108,499.96,67.0,871.5372074906493
108,499.96,68.0,879.0121785211153
108,499.96,69.0,890.1973347886541
108,499.96,70.0,905.3662120939731
108,499.96,71.0,907.7326873767335
108,499.96,72.0,197.27522410937365
108,0.0,73.0,0.0
108,0.0,74.0,0.0
108,0.0,75.0,0.0
108,0.0,76.0,0.0
108,0.0,77.0,0.0
108,0.0,78.0,0.0
108,0.0,79.0,0.0
108,0.0,80.0,0.0
108,0.0,81.0,0.0
108,0.0,82.0,0.0
108,0.0,83.0,0.0
108,0.0,84.0,0.0
108,0.0,85.0,0.0
108,0.0,86.0,0.0
108,0.0,87.0,0.0
108,0.0,88.0,0.0
108,0.0,89.0,0.0
108,0.0,90.0,0.0
108,0.0,91.0,0.0
108,0.0,92.0,0.0
108,0.0,93.0,0.0
108,0.0,94.0,0.0
108,0.0,95.0,0.0
108,0.0,96.0,0.0
108,0.0,97.0,0.0
108,0.0,98.0,0.0
108,0.0,99.0,0.0
108,0.0,100.0,0.0
109,496.55,1.0,8.836028408112295
109,496.55,2.0,11.24498324550628
109,496.55,3.0,32.624660522992016
109,496.55,4.0,26.95794844821981
109,496.55,5.0,35.1519389755312
109,496.55,6.0,36.87876412888022
109,496.55,7.0,51.7106464456006
109,496.55,8.0,63.86021153339488
109,496.55,9.0,72.24667201145178
109,496.55,10.0,89.62417517006566
109,496.55,11.0,111.46679011965625
109,496.55,12.0,122.15897260004891
109,496.55,13.0,144.02847394283958
109,496.55,14.0,149.23123753825897
109,496.55,15.0,169.17854130345512
109,496.55,16.0,176.60230542984277
109,496.55,17.0,182.24910584901767
109,496.55,18.0,207.05425180466594
109,496.55,19.0,207.9011258402074
109,496.55,20.0,215.2194781096785
109,496.55,21.0,236.8087990752299
109,496.55,22.0,248.86229760233874
109,496.55,23.0,269.7501484045623
109,496.55,24.0,286.5047766219153
109,496.55,25.0,298.05601222436655
109,496.55,26.0,303.6614025862801
109,496.55,27.0,294.4093896010438
109,496.55,28.0,296.00788216258
109,496.55,29.0,297.19659579679205
109,496.55,30.0,304.73875598295547
109,496.55,31.0,301.7073413158576
109,496.55,32.0,316.62057518424547
109,496.55,33.0,313.19139630392056
109,496.55,34.0,312.4783541562421
109,496.55,35.0,300.988183016562
109,496.55,36.0,311.08157597387054
109,496.55,37.0,321.51572737837284
109,496.55,38.0,322.65296014871274
109,496.55,39.0,333.54393961293454
109,496.55,40.0,345.55741410894404
109,496.55,41.0,360.9863313827944
109,496.55,42.0,386.75742048736015
109,496.55,43.0,375.60467659115284
109,496.55,44.0,389.51973686151103
109,496.55,45.0,405.5664956628236
109,496.55,46.0,412.8205389320159
109,496.55,47.0,424.76513128418486
109,496.55,48.0,449.14781139717695
109,496.55,49.0,467.44015604697137
109,496.55,50.0,501.43593932243016
109,496.55,51.0,501.49143236605335
109,496.55,52.0,525.054675266835
109,496.55,53.0,540.8823254394673
109,496.55,54.0,565.33331752482
109,496.55,55.0,590.2594885862904
109,496.55,56.0,621.4414801443843
109,496.55,57.0,665.4915467268168
109,496.55,58.0,661.1394643860134
109,496.55,59.0,678.7821632305744
109,496.55,60.0,685.8190542501032
109,496.55,61.0,733.474490345964
109,496.55,62.0,751.0368449837393
109,496.55,63.0,761.4251668225687
109,496.55,64.0,786.1198597512807
109,496.55,65.0,801.3442352757203
109,496.55,66.0,841.5371633589763
109,496.55,67.0,844.9568707837211
109,496.55,68.0,855.782118885437
109,496.55,69.0,859.8784484146022
109,496.55,70.0,875.3341143472107
109,496.55,71.0,885.7072998584719
109,496.55,72.0,888.9678887604867
109,0.0,73.0,0.0
109,0.0,74.0,0.0
109,0.0,75.0,0.0
109,0.0,76.0,0.0
109,0.0,77.0,0.0
109,0.0,78.0,0.0
109,0.0,79.0,0.0
109,0.0,80.0,0.0
109,0.0,81.0,0.0
109,0.0,82.0,0.0
109,0.0,83.0,0.0
109,0.0,84.0,0.0
109,0.0,85.0,0.0
109,0.0,86.0,0.0
109,0.0,87.0,0.0
109,0.0,88.0,0.0
109,0.0,89.0,0.0
109,0.0,90.0,0.0
109,0.0,91.0,0.0
109,0.0,92.0,0.0
109,0.0,93.0,0.0
109,0.0,94.0,0.0
109,0.0,95.0,0.0
109,0.0,96.0,0.0
109,0.0,97.0,0.0
109,0.0,98.0,0.0
109,0.0,99.0,0.0
109,0.0,100.0,0.0
110,493.49,1.0,44.925931616812065
110,493.49,2.0,35.600107703397015
110,493.49,3.0,22.26132506284197
110,493.49,4.0,20.09511142982984
110,493.49,5.0,31.5575759913711
110,493.49,6.0,55.62281207146503
110,493.49,7.0,55.48382453417088
110,493.49,8.0,78.71249914268199
110,493.49,9.0,80.54430528307688
110,493.49,10.0,104.04982961384975
110,493.49,11.0,90.43766383910751
110,493.49,12.0,120.93026661696223
110,493.49,13.0,143.14351367349997
110,493.49,14.0,170.70005858329426
110,493.49,15.0,179.10531431948266
110,493.49,16.0,169.6923920416134
110,493.49,17.0,187.67692950298968
110,493.49,18.0,216.29627830312947
110,493.49,19.0,218.74464326656408
110,493.49,20.0,236.71885031746316
110,493.49,21.0,252.1566922096885
110,493.49,22.0,254.42987695611015
110,493.49,23.0,255.8228039640781
110,493.49,24.0,273.05921570434646
110,493.49,25.0,260.2006891137951
110,493.49,26.0,277.8443240384772
110,493.49,27.0,290.3992478098855
110,493.49,28.0,297.0454626997315
110,493.49,29.0,295.1301982279553
110,493.49,30.0,300.89147571480584
110,493.49,31.0,303.7902134218969
110,493.49,32.0,301.28588686627654
110,493.49,33.0,305.34849954030113
110,493.49,34.0,300.2018308257647
110,493.49,35.0,323.73621270661187
110,493.49,36.0,304.4465781901361
110,493.49,37.0,327.24180229712675
110,493.49,38.0,334.74031543683185
110,493.49,39.0,332.4181855421603
110,493.49,40.0,328.94657468928835
110,493.49,41.0,336.63490181873465
110,493.49,42.0,358.86239192794636
110,493.49,43.0,379.01769905383543
110,493.49,44.0,378.90183430869473
110,493.49,45.0,391.7116025548769
110,493.49,46.0,403.6499270998612
110,493.49,47.0,433.18042452686495
110,493.49,48.0,442.63752957063446
110,493.49,49.0,454.13575450697095
110,493.49,50.0,480.0510834457488
110,493.49,51.0,502.2731161293361
110,493.49,52.0,521.2522872089477
110,493.49,53.0,533.4204946191222
110,493.49,54.0,547.4750586505879
110,493.49,55.0,557.1224298897844
110,493.49,56.0,607.0334439858948
110,493.49,57.0,629.3153013487248
110,493.49,58.0,658.5369937443642
110,493.49,59.0,661.5505567331835
110,493.49,60.0,666.9708757767905
110,493.49,61.0,687.9941434167883
110,493.49,62.0,731.0215521382482
110,493.49,63.0,735.7856451505769
110,493.49,64.0,738.7778442316736
110,493.49,65.0,767.1320101181597
110,493.49,66.0,814.1026958813264
110,493.49,67.0,805.8426824812942
110,493.49,68.0,832.2478888476035
110,493.49,69.0,822.0726810884746
110,493.49,70.0,859.2083193087519
110,493.49,71.0,848.9013435693028
110,493.49,72.0,857.487678944964
110,493.49,73.0,854.5355012809531
110,493.49,74.0,899.8249740658188
110,493.49,75.0,887.9008713924989
110,0.0,76.0,0.0
110,0.0,77.0,0.0
110,0.0,78.0,0.0
110,0.0,79.0,0.0
110,0.0,80.0,0.0
110,0.0,81.0,0.0
110,0.0,82.0,0.0
110,0.0,83.0,0.0
110,0.0,84.0,0.0
110,0.0,85.0,0.0
110,0.0,86.0,0.0
110,0.0,87.0,0.0
110,0.0,88.0,0.0
110,0.0,89.0,0.0
110,0.0,90.0,0.0
110,0.0,91.0,0.0
110,0.0,92.0,0.0
110,0.0,93.0,0.0
110,0.0,94.0,0.0
110,0.0,95.0,0.0
110,0.0,96.0,0.0
110,0.0,97.0,0.0
110,0.0,98.0,0.0
110,0.0,99.0,0.0
110,0.0,100.0,0.0
111,490.09,1.0,28.15628448445959
111,490.09,2.0,26.76421278997204
111,490.09,3.0,25.351132701247174
111,490.09,4.0,33.91515207952301
111,490.09,5.0,31.819793959504757
111,490.09,6.0,43.70705759482922
111,490.09,7.0,72.37563450497254
111,490.09,8.0,68.54941715932235
111,490.09,9.0,70.05510039197742
111,490.09,10.0,110.76629832409434
111,490.09,11.0,89.5664904767167
111,490.09,12.0,112.64713087974981
111,490.09,13.0,117.56678693435181
111,490.09,14.0,136.15766225113927
111,490.09,15.0,157.6093850878232
111,490.09,16.0,158.49270094414766
111,490.09,17.0,192.96412532320895
111,490.09,18.0,189.69399566729686
111,490.09,19.0,200.8391820994014
111,490.09,20.0,215.91709118983619
111,490.09,21.0,222.47057130660232
111,490.09,22.0,250.47201877552232
111,490.09,23.0,248.63393922785852
111,490.09,24.0,277.4186274636129
111,490.09,25.0,263.67584861702113
111,490.09,26.0,273.7697947169291
111,490.09,27.0,276.01803149294045
111,490.09,28.0,303.8036394391129
111,490.09,29.0,292.32240999263416
111,490.09,30.0,290.43857278090815
111,490.09,31.0,318.9495496165056
111,490.09,32.0,304.3512292986719
111,490.09,33.0,284.2654935693709
111,490.09,34.0,321.8124597022217
111,490.09,35.0,314.66791120657103
111,490.09,36.0,330.1266075540886
111,490.09,37.0,321.0041004916353
111,490.09,38.0,314.77782331290615
111,490.09,39.0,373.1513396739115
111,490.09,40.0,356.6659225525555
111,490.09,41.0,353.5635442875715
111,490.09,42.0,340.9372483552609
111,490.09,43.0,350.2878769371281
111,490.09,44.0,357.76115210730745
111,490.09,45.0,370.23253156083797
111,490.09,46.0,398.936585633658
111,490.09,47.0,374.8310710251112
111,490.09,48.0,396.1172297603341
111,490.09,49.0,419.9872130084927
111,490.09,50.0,446.7275237065278
111,490.09,51.0,440.17691986346904
111,490.09,52.0,467.5545901274161
111,490.09,53.0,486.005380255352
111,490.09,54.0,500.9890465041689
111,490.09,55.0,515.5302954192882
111,490.09,56.0,512.9649850813942
111,490.09,57.0,539.1482114984836
111,490.09,58.0,557.6272810761412
111,490.09,59.0,586.2841274418458
111,490.09,60.0,642.6763919581291
111,490.09,61.0,604.8078113771782
111,490.09,62.0,629.7615650599083
111,490.09,63.0,657.3489061051241
111,490.09,64.0,689.9201401810451
111,490.09,65.0,698.72680596226
111,490.09,66.0,737.4091141168437
111,490.09,67.0,717.6877562489066
111,490.09,68.0,737.8799499825865
111,490.09,69.0,781.1428429740321
111,490.09,70.0,771.468415753074
111,490.09,71.0,778.6457470421146
111,490.09,72.0,787.8008460129964
111,490.09,73.0,803.0150310482101
111,490.09,74.0,817.8428131455878
111,490.09,75.0,835.8730780689873
111,490.09,76.0,842.7413222274429
111,490.09,77.0,842.3289570711432
111,490.09,78.0,847.7994834337644
111,490.09,79.0,841.435027755018
111,490.09,80.0,296.09691680117226
111,0.0,81.0,0.0
111,0.0,82.0,0.0
111,0.0,83.0,0.0
111,0.0,84.0,0.0
111,0.0,85.0,0.0
111,0.0,86.0,0.0
111,0.0,87.0,0.0
111,0.0,88.0,0.0
111,0.0,89.0,0.0
111,0.0,90.0,0.0
111,0.0,91.0,0.0
111,0.0,92.0,0.0
111,0.0,93.0,0.0
111,0.0,94.0,0.0
111,0.0,95.0,0.0
111,0.0,96.0,0.0
111,0.0,97.0,0.0
111,0.0,98.0,0.0
111,0.0,99.0,0.0
111,0.0,100.0,0.0
112,487.37,1.0,60.045908499216345
112,487.37,2.0,41.12538066725421
112,487.37,3.0,49.44802622211898
112,487.37,4.0,42.57049841202654
112,487.37,5.0,45.62993600906268
112,487.37,6.0,45.60795595187515
112,487.37,7.0,57.08684333444357
112,487.37,8.0,55.78356591817267
112,487.37,9.0,88.33388726726196
112,487.37,10.0,83.79789897122683
112,487.37,11.0,102.80564943279852
112,487.37,12.0,115.24565886745935
112,487.37,13.0,120.80356914291559
112,487.37,14.0,150.45552087771165
112,487.37,15.0,160.4580576438759
112,487.37,16.0,168.38629834254655
112,487.37,17.0,168.73577566152255
112,487.37,18.0,199.3597338427085
112,487.37,19.0,201.92803798295432
112,487.37,20.0,213.49995468715014
112,487.37,21.0,222.83965332251012
112,487.37,22.0,224.81610276885326
112,487.37,23.0,241.44973498997675
112,487.37,24.0,274.8902633494767
112,487.37,25.0,268.71809035710123
112,487.37,26.0,265.79432877628227
112,487.37,27.0,298.17227529202626
112,487.37,28.0,280.31601123318904
112,487.37,29.0,299.62761215214
112,487.37,30.0,296.8857453577478
112,487.37,31.0,310.40464183329186
112,487.37,32.0,291.8795414613182
112,487.37,33.0,315.99228720904154
112,487.37,34.0,304.7422949459459
112,487.37,35.0,296.04210406510083
112,487.37,36.0,309.850168721278
112,487.37,37.0,307.0120872097361
112,487.37,38.0,301.76957301409726
112,487.37,39.0,311.1370836088057
112,487.37,40.0,317.2448565509265
112,487.37,41.0,315.07121377359783
112,487.37,42.0,331.8544554064891
112,487.37,43.0,357.69304995529717
112,487.37,44.0,347.21320082835194
112,487.37,45.0,351.0080294791448
112,487.37,46.0,360.01858584664177
112,487.37,47.0,354.3895622911412
112,487.37,48.0,383.0121507020877
112,487.37,49.0,396.5508812110834
112,487.37,50.0,405.12320385367605
112,487.37,51.0,411.21495197752137
112,487.37,52.0,440.67771211162903
112,487.37,53.0,441.39967416550223
112,487.37,54.0,446.7528486123665
112,487.37,55.0,447.46083980771556
112,487.37,56.0,496.0104377255602
112,487.37,57.0,507.6101758884258
112,487.37,58.0,513.1174938739584
112,487.37,59.0,523.8934094120692
112,487.37,60.0,539.7485115828439
112,487.37,61.0,549.1317430671162
112,487.37,62.0,576.2900439755747
112,487.37,63.0,589.7995160239499
112,487.37,64.0,611.369744303364
112,487.37,65.0,629.1141501489999
112,487.37,66.0,637.9235316837272
112,487.37,67.0,660.8556228389346
112,487.37,68.0,684.0958809912339
112,487.37,69.0,680.0177557397567
112,487.37,70.0,723.8214887289306
112,487.37,71.0,702.9024519902644
112,487.37,72.0,747.5036406573461
112,487.37,73.0,749.0086738607273
112,487.37,74.0,750.4928108119714
112,487.37,75.0,740.2143207455235
112,487.37,76.0,771.7354132851916
112,487.37,77.0,793.8647353630803
112,487.37,78.0,779.0120103801419
112,487.37,79.0,815.1542771957006
112,487.37,80.0,806.891844782926
112,487.37,81.0,838.680019044051
112,487.37,82.0,811.6634024425706
112,487.37,83.0,820.1482290503922
112,487.37,84.0,823.9368619508842
112,487.37,85.0,824.9850193620055
112,487.37,86.0,836.6127170345143
112,487.37,87.0,822.9578071754003
112,487.37,88.0,847.1081423399494
112,487.37,89.0,833.257935926855
112,487.37,90.0,846.6256081672285
112,487.37,91.0,848.7980186566725
112,487.37,92.0,148.8623311747713
112,0.0,93.0,0.0
112,0.0,94.0,0.0
112,0.0,95.0,0.0
112,0.0,96.0,0.0
112,0.0,97.0,0.0
112,0.0,98.0,0.0
112,0.0,99.0,0.0
112,0.0,100.0,0.0
113,484.31,1.0,20.57553096402529
113,484.31,2.0,15.534394268834067
113,484.31,3.0,26.453665231051893
113,484.31,4.0,20.678734754399695
113,484.31,5.0,23.375200857940115
113,484.31,6.0,39.195743402285046
113,484.31,7.0,45.45907164344492
113,484.31,8.0,58.97231576709781
113,484.31,9.0,73.15162158191512
113,484.31,10.0,65.47046881671766
113,484.31,11.0,72.85086462752032
113,484.31,12.0,99.83648196407646
113,484.31,13.0,99.72828407189964
